DATE,CATEGORY,NAME,UNITS,PROFIT,TOTAL_PRICESELL
2018-12-31,Asian Vegies,Pac choy,41.0,16.400000000000006,36.89999999999998
2018-12-31,Avocadoes,Avocado Hass Medium,146.0,-147.46000000000006,290.5400000000003
2018-12-31,Bananas,Banana Cavendish,933.1880000000004,-9.331880000000014,1857.0441200000043
2018-12-31,Berries,Berries Strawberry (medium),187.0,467.5,467.5
2018-12-31,Bunch Vegies,Onion spring,166.0,149.40000000000038,249.0
2018-12-31,Cabbages,Cabbage Wombok,68.73800000000001,-154.66049999999998,103.10699999999997
2018-12-31,Chillies,chilli yellow long,29.87200000000001,119.48800000000004,209.1040000000001
2018-12-31,Citrus,Lemon,95.97000000000001,286.95029999999986,286.95029999999986
2018-12-31,Cucumbers,Cucumber continental,177.0,265.5,265.5
2018-12-31,Cut Fruits,Rockmelon Half,2.0,0.0,2.0
2018-12-31,Cut Veggies,Celery half,71.0,134.90000000000015,134.90000000000015
2018-12-31,Eggs,Eggs 700g,331.0,165.5,1059.2000000000025
2018-12-31,Flowers,Flower Pot,53.0,530.0,530.0
2018-12-31,Fruits,Kensington Pride Mango,234.0,468.0,468.0
2018-12-31,Grapes,Grapes white Seedless,48.45400000000002,144.87746,144.87746
2018-12-31,Groceries-Dry Goods,Chick Peas 400g,19.0,7.22,24.509999999999994
2018-12-31,Herbs,Coriander,147.0,292.5300000000004,292.5300000000004
2018-12-31,Kalamata olives,Sweet Rusk ,7.0,7.0,42.0
2018-12-31,Lettuces,Lettuce Iceberg,245.0,612.5,612.5
2018-12-31,Melons,Watermelon seedless,1306.277,640.07573,1946.3527300000012
2018-12-31,Multi buy,Pac choy 3 for $2.,58.0,11.59999999999999,116.0
2018-12-31,Mushrooms,Mushroom Cup,33.252,132.67548,298.9354800000001
2018-12-31,Nuts,Walnuts in shell,5.287999999999999,10.523120000000002,63.403120000000015
2018-12-31,Olympian Products,Sesame Biscota 250g,26.0,21.272727272727323,99.27272727272731
2018-12-31,Onions,Garlic Chinese 500g,71.0,177.5,177.5
2018-12-31,Other Fruits,Cherries,195.8639999999998,3131.8653600000002,3131.8653600000002
2018-12-31,Other Vegies,Eggplant,111.18999999999998,777.2180999999998,777.2180999999998
2018-12-31,Pastas,Passata 700g,28.0,13.719999999999999,41.71999999999999
2018-12-31,Pears,Pear Packham,66.75200000000001,66.08448,199.58847999999998
2018-12-31,Potatoes,Potato washed,106.68399999999997,318.9851600000002,318.9851600000002
2018-12-31,Pumpkins,Pumpkin Japanese/Kent,172.13700000000006,342.5526299999999,342.5526299999999
2018-12-31,Root Vegies,Beetroot,37.234,111.32966000000002,111.32966000000002
2018-12-31,Sri Lankan Groceries,Soya Meet Prawn 90g,18.0,17.82,35.81999999999999
2018-12-31,Stonefruits,Nectarine White,204.23999999999992,365.58959999999973,610.6775999999996
2018-12-31,Tomatoes,Field Tomatoes,186.7659999999998,259.60474,558.4303400000002
2018-12-31,Tropical Fruits,R2E2 Mango ,298.0,447.0,745.0
2018-12-31,capsicum,Capsicum red,74.01199999999999,369.3198800000002,369.3198800000002
2018-12-31,carrots,Carrots 1kg,117.0,80.72999999999988,174.33
2018-12-31,coconut Products,Sprats ready to cook,11.0,19.689999999999994,76.89
2018-12-31,markdown bag,Mark down Bag ***,17.0,17.0,17.0
2018-12-31,trutaste,Almonds Natural 500g,7.0,15.680000000000001,69.93
2019-01-31,Apples,Apples Pink Lady,150.5,449.99500000000006,449.99500000000006
2019-01-31,Asian Vegies,Bean Sprouts ,35.0,26.25,70.0
2019-01-31,Avocadoes,Avocado Hass Medium,123.0,-124.23000000000013,244.77000000000015
2019-01-31,Bananas,Banana Cavendish,781.7240000000003,-7.817239999999992,1555.6307599999996
2019-01-31,Berries,Berries Strawberry (medium),107.0,267.5,267.5
2019-01-31,Bunch Vegies,Onion spring,204.0,183.60000000000053,306.0
2019-01-31,Cabbages,Cabbage Wombok,104.245,-234.55124999999992,156.3675
2019-01-31,Chillies,chilli yellow long,23.128,92.512,161.89600000000004
2019-01-31,Citrus,3kg Valencia Oranges,87.0,217.5,391.5
2019-01-31,Cucumbers,Cucumber continental,262.0,393.0,393.0
2019-01-31,Cut Fruits,Rockmelon Half,44.0,0.0,44.0
2019-01-31,Cut Veggies,Celery half,92.0,174.8000000000003,174.8000000000003
2019-01-31,Eggs,Eggs 700g,289.0,144.5,924.8000000000015
2019-01-31,Flowers,Flower Pot,58.0,580.0,580.0
2019-01-31,Fruits,Kensington Pride Mango,140.0,280.0,280.0
2019-01-31,Grapes,Grapes white Seedless,134.274,401.4792600000001,401.4792600000001
2019-01-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,26.0,45.5,91.0
2019-01-31,Herbs,Coriander,165.0,328.3500000000006,328.3500000000006
2019-01-31,Kalamata olives,Pasta Long,6.0,9.0,30.0
2019-01-31,Lettuces,Lettuce Iceberg,298.0,745.0,745.0
2019-01-31,Melons,Watermelon seedless,1530.129,749.7632099999998,2279.89221
2019-01-31,Multi buy,Pac choy 3 for $2.,81.0,16.19999999999998,162.0
2019-01-31,Mushrooms,Mushroom Cup,31.023999999999997,123.78576000000007,278.90576000000004
2019-01-31,Nuts,Rice Crackers Chilli 140g,6.0,8.389090909090921,16.30909090909092
2019-01-31,Olympian Products,Sesame Biscota 250g,23.0,18.818181818181863,87.81818181818184
2019-01-31,Onions,Garlic Chinese 500g,94.0,235.0,235.0
2019-01-31,Other Fruits,Cherries,122.75300000000003,1962.820470000001,1962.820470000001
2019-01-31,Other Vegies,Eggplant,178.80400000000003,1249.8399599999996,1249.8399599999996
2019-01-31,Pastas,Diced Tomatoes,30.0,9.299999999999995,29.699999999999985
2019-01-31,Pears,Pear Packham,48.758,48.27042000000002,145.78642000000005
2019-01-31,Potatoes,Potato sweet Gold,148.65800000000002,444.48741999999993,444.48741999999993
2019-01-31,Pumpkins,Pumpkin Japanese/Kent,162.862,324.09538,324.09538
2019-01-31,Root Vegies,Beetroot,37.59199999999998,112.40008000000002,112.40008000000002
2019-01-31,Sri Lankan Groceries,Soya Meat chicken,22.0,21.779999999999998,43.779999999999994
2019-01-31,Stonefruits,Nectarine White,206.30399999999997,369.2841600000002,616.8489600000001
2019-01-31,Tomatoes,Field Tomatoes,162.17800000000005,225.42742000000004,484.9122200000001
2019-01-31,Tropical Fruits,Papaya Red,87.172,435.86000000000007,435.86000000000007
2019-01-31,capsicum,Capsicum red,112.47799999999997,561.2652200000001,561.2652200000001
2019-01-31,carrots,Carrots 1kg,116.0,80.03999999999989,172.8400000000001
2019-01-31,coconut Products,Coconut Fine 500g,11.0,10.890000000000002,43.890000000000015
2019-01-31,markdown bag,Mark down Bag ***,36.0,36.0,36.0
2019-01-31,trutaste,Almonds Natural 500g,7.0,15.680000000000001,69.93
2019-02-28,Apples,Apples Pink Lady,156.204,467.04995999999994,467.04995999999994
2019-02-28,Asian Vegies,Radish white ,52.233999999999995,156.17966000000004,156.17966000000004
2019-02-28,Avocadoes,Avocado Hass Large,116.0,116.0,290.0
2019-02-28,Bananas,Banana Cavendish,388.3919999999998,-3.8839200000000034,772.9000800000003
2019-02-28,Berries,Berries Strawberry (medium),84.0,210.0,210.0
2019-02-28,Bunch Vegies,Onion spring,212.0,190.80000000000064,318.0
2019-02-28,Cabbages,Cabbage Wombok,124.978,-281.20050000000003,187.46699999999998
2019-02-28,Chillies,chilli yellow long,14.097999999999999,56.39200000000001,98.68600000000002
2019-02-28,Citrus,3kg Valencia Oranges,90.0,225.0,405.0
2019-02-28,Cucumbers,Cucumber continental,201.0,301.5,301.5
2019-02-28,Cut Fruits,Rockmelon Half,20.0,0.0,20.0
2019-02-28,Cut Veggies,Celery half,95.0,180.5000000000003,180.5000000000003
2019-02-28,Eggs,Eggs 700g,284.0,142.0,908.8000000000021
2019-02-28,Flowers,Flower Pot,107.0,1070.0,1070.0
2019-02-28,Grapes,Grapes white Seedless,213.3600000000001,637.9464000000004,637.9464000000004
2019-02-28,Groceries-Dry Goods,Bran Crackers Mal,18.0,15.659999999999997,32.4
2019-02-28,Herbs,Coriander,159.0,316.4100000000005,316.4100000000005
2019-02-28,Kalamata olives,Sweet Rusk ,9.0,9.0,54.0
2019-02-28,Lettuces,Lettuce Iceberg,253.0,632.5,632.5
2019-02-28,Melons,Watermelon seedless,1398.3459999999998,685.1895399999994,2083.5355400000003
2019-02-28,Multi buy,Pac choy 3 for $2.,97.0,19.39999999999998,194.0
2019-02-28,Mushrooms,Mushroom Cup,31.913999999999994,127.33686000000004,286.9068600000001
2019-02-28,Nuts,Walnuts in shell,7.416000000000001,14.757840000000002,88.91784
2019-02-28,Olympian Products,Sesame Biscota 250g,16.0,13.090909090909122,61.09090909090912
2019-02-28,Onions,Garlic Chinese 500g,101.0,252.5,252.5
2019-02-28,Other Fruits,Kiwi fruit Green,18.446,101.45299999999999,101.45299999999999
2019-02-28,Other Vegies,Zucchini green,146.87799999999993,514.0730000000002,514.0730000000002
2019-02-28,Pastas,Diced Tomatoes,33.0,10.23,32.669999999999995
2019-02-28,Pears,Pears William,179.23600000000002,322.6247999999999,322.6247999999999
2019-02-28,Potatoes,Potato sweet Gold,152.96399999999988,457.3623600000002,457.3623600000002
2019-02-28,Pumpkins,Pumpkin Japanese/Kent,123.41600000000003,245.59784,245.59784
2019-02-28,Root Vegies,Beetroot,27.604,82.53596,82.53596
2019-02-28,Sri Lankan Groceries,Lemon Puff 2 for 2.50,20.0,10.454545454545402,45.45454545454541
2019-02-28,Stonefruits,Nectarine White,220.0400000000001,393.8716000000002,657.9196000000003
2019-02-28,Tomatoes,Field Tomatoes,164.26599999999985,228.32974000000004,491.1553400000002
2019-02-28,Tropical Fruits,Papaya Red,44.635999999999996,223.18,223.18
2019-02-28,capsicum,Capsicum red,136.0300000000001,678.7897,678.7897
2019-02-28,carrots,Carrots 1kg,128.0,88.31999999999985,190.72000000000014
2019-02-28,coconut Products,Chick Peas 1kg Pattu,13.0,23.269999999999992,51.87000000000002
2019-02-28,markdown bag,Mark down Bag ***,62.0,62.0,62.0
2019-02-28,trutaste,Apricot Dried 500g,6.0,8.940000000000001,41.940000000000005
2019-03-31,Apples,Apples Royal Gala,171.24800000000002,513.7439999999999,513.7439999999999
2019-03-31,Asian Vegies,Radish white ,41.80400000000001,124.99396,124.99396
2019-03-31,Avocadoes,Avocado Shepard,130.0,260.0,260.0
2019-03-31,Bananas,Banana Cavendish,538.3830000000014,-5.3838300000000014,1071.3821699999994
2019-03-31,Berries,Berries Strawberry (medium),117.0,292.5,292.5
2019-03-31,Bunch Vegies,Onion spring,211.0,189.9000000000007,316.5
2019-03-31,Cabbages,Cabbage Wombok,139.06000000000003,-312.885,208.59000000000003
2019-03-31,Chillies,chilli yellow long,24.814000000000004,99.25600000000001,173.698
2019-03-31,Citrus,3kg Valencia Oranges,84.0,210.0,378.0
2019-03-31,Cucumbers,Cucumber continental,213.0,319.5,319.5
2019-03-31,Cut Fruits,Rockmelon Half,16.0,0.0,16.0
2019-03-31,Cut Veggies,Celery half,116.0,220.40000000000043,220.40000000000043
2019-03-31,Eggs,Eggs 700g,265.0,132.5,848.0000000000017
2019-03-31,Flowers,Flower Pot,132.0,1320.0,1320.0
2019-03-31,Grapes,Grapes white Seedless,219.5259999999999,656.38274,656.38274
2019-03-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,21.0,36.75,73.5
2019-03-31,Herbs,Coriander,190.0,378.1000000000007,378.1000000000007
2019-03-31,Kalamata olives,Sweet Rusk ,17.0,17.0,102.0
2019-03-31,Lettuces,Lettuce Iceberg,288.0,720.0,720.0
2019-03-31,Melons,Watermelon seedless,998.9059999999995,489.46394000000004,1488.3699400000014
2019-03-31,Multi buy,Pac choy 3 for $2.,85.0,16.99999999999997,170.0
2019-03-31,Mushrooms,Mushroom Cup,38.495999999999995,153.59904000000003,346.0790400000002
2019-03-31,Nuts,Cashews Raw 500g,7.0,13.300000000000002,76.30000000000001
2019-03-31,Olympian Products,Sesame Biscota 250g,36.0,29.454545454545524,137.4545454545455
2019-03-31,Onions,Onion brown,105.12600000000003,209.20074000000008,209.20074000000008
2019-03-31,Other Fruits,Kiwi fruit Green,28.837999999999994,158.60900000000007,158.60900000000007
2019-03-31,Other Vegies,Eggplant,158.454,1107.5934600000014,1107.5934600000014
2019-03-31,Pastas,Passata 700g,28.0,13.720000000000002,41.72
2019-03-31,Pears,Pear Packham,145.67199999999994,144.21528,435.55928000000006
2019-03-31,Potatoes,Potato brushed,126.11399999999999,31.528499999999994,315.28499999999997
2019-03-31,Pumpkins,Pumpkin Japanese/Kent,224.93200000000004,447.61468000000036,447.61468000000036
2019-03-31,Root Vegies,Beetroot,29.405999999999995,87.92394000000002,87.92394000000002
2019-03-31,Sri Lankan Groceries,Soya Meet Prawn 90g,26.0,25.74,51.74
2019-03-31,Stonefruits,Nectarine White,256.0399999999999,458.3116000000003,765.5596000000008
2019-03-31,Tomatoes,Field Tomatoes,186.42400000000006,259.1293600000002,557.4077599999996
2019-03-31,Tropical Fruits,Pomegranate,138.0,207.0,345.0
2019-03-31,Veggies,Beans Snake,5.006,24.979940000000003,45.00394
2019-03-31,capsicum,Capsicum red,80.54600000000003,401.92454,401.92454
2019-03-31,carrots,Carrots 1kg,142.0,97.97999999999983,211.5800000000003
2019-03-31,coconut Products,Virgin Coconut Oil organic Frank,10.0,9.1,49.90000000000001
2019-03-31,markdown bag,Mark down Bag ***,61.0,61.0,61.0
2019-03-31,trutaste,Almonds Natural 500g,13.0,29.120000000000008,129.86999999999998
2019-04-30,Apples,Apples Pink Lady,137.27999999999992,410.4672000000001,410.4672000000001
2019-04-30,Asian Vegies,Garlic Shoots,69.0,124.19999999999993,124.19999999999993
2019-04-30,Avocadoes,Avocado Shepard,132.0,264.0,264.0
2019-04-30,Bananas,Banana Cavendish,855.8029999999991,-8.558030000000004,1703.0479700000005
2019-04-30,Berries,Berries Strawberry (medium),226.0,565.0,565.0
2019-04-30,Bunch Vegies,Onion spring,316.0,284.40000000000066,474.0
2019-04-30,Cabbages,Cabbage Wombok,128.90199999999996,-290.02950000000016,193.353
2019-04-30,Chillies,chilli yellow long,21.074,84.296,147.518
2019-04-30,Citrus,Mandarin Imperial,139.22200000000007,208.83299999999988,348.055
2019-04-30,Cucumbers,Cucumber continental,226.0,339.0,339.0
2019-04-30,Cut Fruits,Rockmelon Half,8.0,0.0,8.0
2019-04-30,Cut Veggies,Celery half,137.0,260.30000000000047,260.30000000000047
2019-04-30,Eggs,Eggs 700g,254.0,127.0,812.8000000000005
2019-04-30,Flowers,Flower Pot,112.0,1120.0,1120.0
2019-04-30,Grapes,Grapes black,226.46999999999989,903.6153,903.6153
2019-04-30,Groceries-Dry Goods,Chick Peas 400g,32.0,12.160000000000002,41.27999999999998
2019-04-30,Herbs,Coriander,174.0,346.2600000000007,346.2600000000007
2019-04-30,Kalamata olives,Pasta short,6.0,9.0,30.0
2019-04-30,Lettuces,Lettuce Iceberg,252.0,630.0,630.0
2019-04-30,Melons,Watermelon seedless,970.9000000000004,475.741,1446.641
2019-04-30,Multi buy,Pac choy 3 for $2.,76.0,15.19999999999998,152.0
2019-04-30,Mushrooms,Mushroom Cup,41.644,166.15956000000003,374.3795600000002
2019-04-30,Nuts,chest Nuts,33.209999999999994,0.33209999999999384,298.89
2019-04-30,Olympian Products,Sweetloaf,36.0,37.79999999999999,172.80000000000004
2019-04-30,Onions,Onion brown,97.59600000000005,194.21604,194.21604
2019-04-30,Other Fruits,Persimons **,68.90000000000002,343.811,343.811
2019-04-30,Other Vegies,Eggplant,183.9020000000002,1285.4749799999997,1285.4749799999997
2019-04-30,Pastas,Diced Tomatoes,53.0,16.43,52.47000000000001
2019-04-30,Pears,Pear Packham,122.198,120.97602,365.37201999999996
2019-04-30,Potatoes,Potato sweet Gold,167.16000000000003,499.8084000000004,499.8084000000004
2019-04-30,Pumpkins,Pumpkin Japanese/Kent,190.10400000000013,378.30695999999995,378.30695999999995
2019-04-30,Root Vegies,Beetroot,37.212,111.26388000000004,111.26388000000004
2019-04-30,Sri Lankan Groceries,Soya Meet Prawn 90g,17.0,16.830000000000002,33.83
2019-04-30,Stonefruits,Nectarine White,227.5580000000001,407.32882000000023,680.39842
2019-04-30,Tomatoes,Field Tomatoes,265.8339999999998,369.5092599999999,794.8436599999999
2019-04-30,Tropical Fruits,Pomegranate,76.0,114.0,190.0
2019-04-30,Veggies,Kalamata Olives,25.764,12.882000000000003,128.82
2019-04-30,capsicum,Capsicum red,69.76,348.1023999999999,348.1023999999999
2019-04-30,carrots,Carrots 1kg,196.0,135.2399999999997,292.0400000000006
2019-04-30,coconut Products,Virgin Coconut Oil organic Frank,10.0,9.1,49.90000000000001
2019-04-30,markdown bag,Mark down Bag ***,69.0,69.0,69.0
2019-04-30,trutaste,Almonds Roasted 375g,5.0,5.409090909090901,45.4090909090909
2019-05-31,Apples,Apples Pink Lady,203.79799999999992,609.3560200000002,609.3560200000002
2019-05-31,Asian Vegies,Pac choy,63.0,25.2,56.69999999999994
2019-05-31,Avocadoes,Avocado Hass Medium,143.0,-144.43000000000004,284.5700000000003
2019-05-31,Bananas,Banana Cavendish,764.3999999999999,-7.644000000000011,1521.156000000001
2019-05-31,Berries,Berries Strawberry (medium),79.0,197.5,197.5
2019-05-31,Bunch Vegies,Onion spring,250.0,225.00000000000077,375.0
2019-05-31,Cabbages,Cabbage Wombok,114.93400000000001,-258.6015,172.40099999999998
2019-05-31,Chillies,chilli yellow long,15.788,63.152,110.51600000000002
2019-05-31,Citrus,Mandarin Imperial,487.68799999999965,731.5319999999998,1219.2200000000014
2019-05-31,Cucumbers,Cucumber continental,221.0,331.5,331.5
2019-05-31,Cut Fruits,Honeydew Half,8.0,5.52,13.519999999999998
2019-05-31,Cut Veggies,Celery half,96.0,182.40000000000032,182.40000000000032
2019-05-31,Eggs,Eggs 700g,211.0,105.5,675.2000000000006
2019-05-31,Flowers,Flower Pot,83.0,830.0,830.0
2019-05-31,Grapes,Grapes black,171.402,683.8939800000002,683.8939800000002
2019-05-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,23.0,40.25,80.5
2019-05-31,Herbs,Coriander,159.0,316.4100000000004,316.4100000000004
2019-05-31,Kalamata olives,Pasta,8.0,12.0,40.0
2019-05-31,Lettuces,Lettuce Iceberg,232.0,580.0,580.0
2019-05-31,Melons,Watermelon seedless,529.1279999999998,259.27271999999994,788.4007200000003
2019-05-31,Multi buy,Pac choy 3 for $2.,70.0,13.999999999999986,140.0
2019-05-31,Mushrooms,Mushroom Cup,57.836000000000006,230.76564000000013,519.9456400000005
2019-05-31,Nuts,chest Nuts,32.63599999999999,0.3263599999999931,293.72399999999993
2019-05-31,Olympian Products,Olive Oil Rusk 350g,19.0,22.8,79.80000000000001
2019-05-31,Onions,Garlic Chinese 500g,122.0,305.0,305.0
2019-05-31,Other Fruits,Persimons **,297.28399999999993,1483.44716,1483.44716
2019-05-31,Other Vegies,Leek,155.5,155.5,311.0
2019-05-31,Pastas,Diced Tomatoes,72.0,22.319999999999993,71.28
2019-05-31,Pears,Pear Packham,157.54800000000012,155.9725200000001,471.0685199999998
2019-05-31,Potatoes,Potato brushed,118.99,29.747500000000006,297.4749999999999
2019-05-31,Pumpkins,Pumpkin Japanese/Kent,299.5650000000001,596.1343499999997,596.1343499999997
2019-05-31,Root Vegies,Beetroot,43.903999999999996,131.27295999999998,131.27295999999998
2019-05-31,Sri Lankan Groceries,Maliban Nice 2*200g,16.0,10.123636363636328,36.363636363636324
2019-05-31,Stonefruits,Plums Angelino,174.64200000000017,349.28400000000033,698.5680000000007
2019-05-31,Tomatoes,Field Tomatoes,215.61199999999997,299.7006800000001,644.6798799999996
2019-05-31,Tropical Fruits,Pomegranate,187.0,280.5,467.5
2019-05-31,Veggies,Kalamata Olives,20.169999999999998,10.085,100.85000000000001
2019-05-31,capsicum,Capsicum red,123.61599999999991,616.8438399999999,616.8438399999999
2019-05-31,carrots,Carrots 1kg,206.0,142.13999999999967,306.9400000000008
2019-05-31,coconut Products,Virgin Coconut Oil organic Frank,9.0,8.19,44.91000000000001
2019-05-31,markdown bag,Mark down Bag ***,81.0,81.0,81.0
2019-05-31,trutaste,Cashews Salted375g,8.0,10.654545454545442,72.65454545454544
2019-06-30,Apples,Apples Royal Gala,151.614,454.842,454.842
2019-06-30,Asian Vegies,Radish white ,45.156000000000006,135.01644000000002,135.01644000000002
2019-06-30,Avocadoes,Avocado Hass Medium,207.0,-209.06999999999994,411.9300000000009
2019-06-30,Bananas,Banana Cavendish,790.0460000000002,-7.900460000000002,1572.1915400000016
2019-06-30,Berries,Berries Strawberry (medium),70.0,175.0,175.0
2019-06-30,Bunch Vegies,Onion spring,277.0,249.30000000000072,415.5
2019-06-30,Cabbages,Cabbage Wombok,106.09399999999998,-238.71150000000003,159.14100000000008
2019-06-30,Chillies,chilli yellow long,12.262,49.048,85.834
2019-06-30,Citrus,Mandarin Imperial,504.9139999999998,757.3709999999995,1262.284999999999
2019-06-30,Cucumbers,Cucumber continental,134.0,201.0,201.0
2019-06-30,Cut Fruits,Rockmelon Half,4.0,0.0,4.0
2019-06-30,Cut Veggies,Celery half,91.0,172.9000000000003,172.9000000000003
2019-06-30,Eggs,Eggs 700g,177.0,88.5,566.3999999999993
2019-06-30,Flowers,Flower Bunch,56.0,420.0,420.0
2019-06-30,Fruits,Papaya,51.82200000000001,25.392780000000005,154.94778000000002
2019-06-30,Grapes,Crimson Grapes,66.434,331.5056599999999,331.5056599999999
2019-06-30,Groceries-Dry Goods,Biriyani Mix 50g,18.0,45.0,45.0
2019-06-30,Herbs,Coriander,169.0,336.3100000000006,336.3100000000006
2019-06-30,Kalamata olives,Barley Rusk,8.0,12.0,56.0
2019-06-30,Lettuces,Lettuce Iceberg,176.0,440.0,440.0
2019-06-30,Melons,Watermelon seedless,433.9769999999999,212.64873000000009,646.6257300000002
2019-06-30,Multi buy,Pac choy 3 for $2.,108.0,21.599999999999955,216.0
2019-06-30,Mushrooms,Mushroom Cup,32.23000000000001,128.59770000000006,289.74770000000007
2019-06-30,Nuts,chest Nuts,36.586,0.3658599999999892,329.2740000000001
2019-06-30,Olympian Products,Sweetloaf,22.0,23.100000000000005,105.59999999999997
2019-06-30,Onions,Brown Onion 1Kg,257.0,-77.09999999999974,308.39999999999895
2019-06-30,Other Fruits,Persimons **,60.976000000000006,304.2702400000002,304.2702400000002
2019-06-30,Other Vegies,Leek,176.0,176.0,352.0
2019-06-30,Pastas,Diced Tomatoes,48.0,14.879999999999994,47.51999999999999
2019-06-30,Pears,Pear Packham,245.62800000000004,243.17172000000002,734.4277199999997
2019-06-30,Potatoes,Potato sweet Gold,138.31799999999998,413.5708200000003,413.5708200000003
2019-06-30,Pumpkins,Pumpkin Japanese/Kent,273.577,544.4182299999997,544.4182299999997
2019-06-30,Root Vegies,Beetroot,43.849999999999994,131.1115,131.1115
2019-06-30,Sri Lankan Groceries,Delmage Soyameat Mutton 90g,20.0,19.799999999999997,39.8
2019-06-30,Stonefruits,candy gem plum,5.372,26.80628,26.80628
2019-06-30,Tomatoes,Field Tomatoes,312.53200000000004,434.41947999999996,934.4706800000006
2019-06-30,Tropical Fruits,Papaya Red,72.298,361.49000000000007,361.49000000000007
2019-06-30,Veggies,Kalamata Olives,14.118,7.058999999999999,70.59
2019-06-30,capsicum,Capsicum red,156.1499999999999,779.1884999999997,779.1884999999997
2019-06-30,carrots,Carrots 1kg,257.0,177.32999999999956,382.93000000000126
2019-06-30,coconut Products,Coconut Fine 500g,9.0,8.910000000000002,35.91000000000001
2019-06-30,markdown bag,Mark down Bag ***,78.0,78.0,78.0
2019-06-30,trutaste,Almonds Natural 500g,8.0,17.92,79.91999999999999
2019-07-31,Apples,Apples Pink Lady,280.73,839.3826999999992,839.3826999999992
2019-07-31,Asian Vegies,Garlic Shoots,80.0,144.0,144.0
2019-07-31,Avocadoes,Avocado Hass Medium,214.0,-216.13999999999982,425.86000000000075
2019-07-31,Bananas,Banana Cavendish,921.014,-9.210140000000003,1832.8178600000003
2019-07-31,Berries,Berries Strawberry (medium),82.0,205.0,205.0
2019-07-31,Bunch Vegies,Onion spring,305.0,274.50000000000045,457.5
2019-07-31,Cabbages,Cabbage Wombok,172.5889999999999,-388.3252500000001,258.88349999999997
2019-07-31,Chillies,chilli yellow long,17.180000000000007,68.72000000000003,120.25999999999998
2019-07-31,Citrus,Mandarin Imperial,663.698,995.547,1659.2450000000003
2019-07-31,Cucumbers,Cucumber continental,154.0,231.0,231.0
2019-07-31,Cut Fruits,Rockmelon Half,10.0,0.0,10.0
2019-07-31,Cut Veggies,Celery half,113.0,214.70000000000041,214.70000000000041
2019-07-31,Eggs,Eggs 700g,277.0,138.5,886.4000000000011
2019-07-31,Flowers,Flower Bunch,46.0,345.0,345.0
2019-07-31,Fruits,Papaya,140.82600000000002,69.00474000000007,421.0697400000002
2019-07-31,Grapes,Crimson Grapes,141.5300000000001,706.2347,706.2347
2019-07-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,28.0,49.0,98.0
2019-07-31,Herbs,Coriander,217.0,431.83000000000084,431.83000000000084
2019-07-31,Kalamata olives,Sweet Rusk ,16.0,16.0,96.0
2019-07-31,Lettuces,Lettuce Iceberg,172.0,430.0,430.0
2019-07-31,Melons,Watermelon seedless,354.1789999999999,173.54771000000002,527.7267100000003
2019-07-31,Multi buy,Gold Kiwi 2 for,243.0,291.59999999999957,729.0
2019-07-31,Mushrooms,Mushroom Cup,35.418000000000006,141.31782,318.40782000000013
2019-07-31,Nuts,chest Nuts,27.83600000000001,0.2783599999999923,250.52399999999994
2019-07-31,Olympian Products,Sesame Biscota 250g,40.0,32.727272727272805,152.72727272727283
2019-07-31,Onions,Garlic Chinese 500g,106.0,265.0,265.0
2019-07-31,Other Fruits,Kiwi fruit Green,45.645999999999994,251.05300000000005,251.05300000000005
2019-07-31,Other Vegies,Leek,166.0,166.0,332.0
2019-07-31,Pastas,Diced Tomatoes,77.0,23.86999999999999,76.22999999999999
2019-07-31,Pears,pear corella,174.92400000000004,87.46200000000005,524.7720000000002
2019-07-31,Potatoes,Potato washed,134.50000000000009,402.15499999999986,402.15499999999986
2019-07-31,Pumpkins,Pumpkin Japanese/Kent,284.07799999999986,565.3152200000001,565.3152200000001
2019-07-31,Root Vegies,Beetroot,46.27,138.3473,138.3473
2019-07-31,Sri Lankan Groceries,Maliban Nice 2*200g,14.0,8.858181818181784,31.81818181818178
2019-07-31,Tomatoes,Field Tomatoes,323.9199999999994,450.2488000000005,968.5208
2019-07-31,Tropical Fruits,Papaya Red,42.344,211.72000000000003,211.72000000000003
2019-07-31,Veggies,Beans Snake,9.69,48.35310000000001,87.1131
2019-07-31,capsicum,Capsicum red,132.81999999999994,662.7718000000002,662.7718000000002
2019-07-31,carrots,Carrots 1kg,299.0,206.3099999999995,445.5100000000016
2019-07-31,coconut Products,Chick Peas 1kg Pattu,9.0,16.11,35.910000000000004
2019-07-31,markdown bag,Mark down Bag ***,100.0,100.0,100.0
2019-07-31,trutaste,Apricot Dried 500g,7.0,10.430000000000001,48.93000000000001
2019-08-31,Apples,Apples Royal Gala,151.68999999999997,455.0699999999999,455.0699999999999
2019-08-31,Asian Vegies,Pac choy,92.0,36.79999999999999,82.80000000000001
2019-08-31,Avocadoes,Avocado Hass Medium,359.0,-362.5899999999992,714.4100000000022
2019-08-31,Bananas,Banana Cavendish,614.6959999999997,-6.146960000000007,1223.24504
2019-08-31,Berries,Berries Strawberry (medium),80.0,200.0,200.0
2019-08-31,Bunch Vegies,Onion spring,324.0,291.6000000000003,486.0
2019-08-31,Cabbages,Cabbage Wombok,61.74199999999999,-138.91950000000003,92.61299999999999
